dtheta0,Nx,Ny,EIL2,delta,Energy
13.09613380511451,-29.533897457108893,80.9783283991124,1.0,1.0,56.13668692299259
13.075586630932078,-29.265026894174632,81.0758824912187,1.0,1.0,56.13669472063013
13.055007119713183,-28.99615633124037,81.17242878822246,1.0,1.0,56.13670247936098
13.034395118263133,-28.72728576830611,81.2679708831232,1.0,1.0,56.13671019901088
13.013750472143888,-28.45841520537185,81.36251231239744,1.0,1.0,56.13671787975154
12.993073025796205,-28.18954464243759,81.45605656050193,1.0,1.0,56.136725521257375
12.972362622175929,-27.92067407950333,81.54860705826678,1.0,1.0,56.136733123568945
12.951619103277805,-27.651803516569064,81.64016718601141,1.0,1.0,56.136740686671345
12.930842309646481,-27.382932953634803,81.7307402714585,1.0,1.0,56.13674821028772
12.910032080511064,-27.114062390700543,81.82032959217338,1.0,1.0,56.136755694515244
12.889188254147815,-26.845191827766282,81.90893837647032,1.0,1.0,56.136763139379795
12.868310666931203,-26.57632126483202,81.99656980253098,1.0,1.0,56.13677054464866
12.847399154470285,-26.30745070189776,82.08322700010449,1.0,1.0,56.13677791034278
12.82645355078152,-26.0385801389635,82.16891305303173,1.0,1.0,56.13678523651551
12.805473688457125,-25.76970957602924,82.25363099447742,1.0,1.0,56.13679252294609
12.784459398850453,-25.50083901309498,82.33738381320984,1.0,1.0,56.136799769721975
12.763410511930477,-25.231968450160718,82.42017445085861,1.0,1.0,56.13680697672722
12.742326856053205,-24.963097887226457,82.5020058051272,1.0,1.0,56.136814143929605
12.721208258488142,-24.694227324292196,82.5828807262201,1.0,1.0,56.13682127124517
12.700054544822743,-24.425356761357936,82.6628020213744,1.0,1.0,56.136828358808515
12.678865539267829,-24.156486198423675,82.74177245470199,1.0,1.0,56.136835406540314
12.657641064560178,-23.887615635489414,82.81979474526408,1.0,1.0,56.13684241427595
12.63638094195089,-23.61874507255515,82.89687157105767,1.0,1.0,56.13684938209434
12.6150849911542,-23.34987450962089,82.97300556598647,1.0,1.0,56.136856309976366
12.5937530303222,-23.08100394668663,83.04819932321351,1.0,1.0,56.136863197751666
12.57238487632196,-22.812133383752368,83.12245539418433,1.0,1.0,56.136870045714595
12.550980344124378,-22.543262820818107,83.19577628972816,1.0,1.0,56.13687685353222
12.529539247244868,-22.274392257883846,83.26816447961069,1.0,1.0,56.136883621299845
12.50806139777978,-22.005521694949586,83.33962239582338,1.0,1.0,56.13689034915496
12.48654660584224,-21.736651132015325,83.41015242753792,1.0,1.0,56.13689703687441
12.464994680271975,-21.467780569081064,83.4797569267326,1.0,1.0,56.13690368459483
12.44340542795524,-21.198910006146804,83.54843820752228,1.0,1.0,56.1369102922129
12.421778654329684,-20.930039443212543,83.61619854358709,1.0,1.0,56.13691685975056
12.400114163097125,-20.661168880278282,83.68304017314492,1.0,1.0,56.13692338727066
12.378411756128262,-20.39229831734402,83.74896529493688,1.0,1.0,56.136929874872976
12.356671233630564,-20.12342775440976,83.81397607213336,1.0,1.0,56.13693632224568
12.334892393962381,-19.8545571914755,83.87807463078573,1.0,1.0,56.136942729622525
12.313075033941573,-19.58568662854124,83.941263060353,1.0,1.0,56.136949097076965
12.29121894832379,-19.31681606560698,84.00354341497848,1.0,1.0,56.13695542449103
12.269323930070778,-19.047945502672714,84.06491771241504,1.0,1.0,56.13696171192718
12.247389770424956,-18.779074939738454,84.12538793591908,1.0,1.0,56.136967959291496
12.225416258755226,-18.510204376804193,84.1849560338571,1.0,1.0,56.13697416683359
12.203403182387385,-18.241333813869932,84.24362391986926,1.0,1.0,56.136980334411945
12.181350326728772,-17.97246325093567,84.30139347316889,1.0,1.0,56.136986462098186
12.159257475383123,-17.70359268800141,84.35826653935293,1.0,1.0,56.13699254986551
12.13712440997854,-17.43472212506715,84.41424493046607,1.0,1.0,56.136998597827095
12.114950909978836,-17.16585156213289,84.46933042617756,1.0,1.0,56.137004606006045
12.092736753074005,-16.89698099919863,84.52352477054758,1.0,1.0,56.137010574402275
12.070481714705826,-16.628110436264368,84.57682967802104,1.0,1.0,56.13701650310962
12.048185568198718,-16.359239873330107,84.62924682884129,1.0,1.0,56.13702239211218
12.025848085010448,-16.090369310395847,84.68077787142451,1.0,1.0,56.13702824144603
12.003469034326537,-15.821498747461586,84.73142442282234,1.0,1.0,56.13703405122135
11.981048183219448,-15.552628184527325,84.78118806784623,1.0,1.0,56.137039821462395
11.958585296450849,-15.283757621593065,84.83007036123773,1.0,1.0,56.13704555221773
11.936080136725527,-15.0148870586588,84.8780728242355,1.0,1.0,56.13705124347946
11.913532464493588,-14.74601649572454,84.92519695059372,1.0,1.0,56.13705689546914
11.890942037857899,-14.477145932790279,84.97144420066466,1.0,1.0,56.13706250813441
11.868308612670468,-14.208275369856018,85.01681600577436,1.0,1.0,56.137068081492906
11.845631942443571,-13.939404806921758,85.06131376689463,1.0,1.0,56.1370736156906
11.82291177834831,-13.670534243987497,85.1049388548747,1.0,1.0,56.13707911077795
11.800147869062304,-13.401663681053236,85.14769261203078,1.0,1.0,56.137084566843036
11.77733996091828,-13.132793118118975,85.18957634915832,1.0,1.0,56.13708998388556
11.754487797844854,-12.863922555184715,85.23059134986445,1.0,1.0,56.13709536211307
11.731591121110586,-12.595051992250454,85.27073886746504,1.0,1.0,56.13710070152284
11.708649669577639,-12.326181429316193,85.3100201269576,1.0,1.0,56.137106002115125
11.68566317966897,-12.057310866381933,85.34843632386657,1.0,1.0,56.13711126421861
11.662631384849895,-11.788440303447672,85.38598862691421,1.0,1.0,56.137116487739775
11.639554016246864,-11.519569740513411,85.42267817465415,1.0,1.0,56.13712167279085
11.616430802153921,-11.25069917757915,85.45850607931766,1.0,1.0,56.137126819421866
11.593261468365958,-10.98182861464489,85.4934734240675,1.0,1.0,56.137131927919015
11.570045737717095,-10.712958051710629,85.52758126406998,1.0,1.0,56.13713699820892
11.546783330338547,-10.444087488776368,85.56083062774705,1.0,1.0,56.137142030487276
11.523473963483529,-10.175216925842108,85.59322251562452,1.0,1.0,56.137147024796036
11.500117351650669,-9.906346362907847,85.62475790092553,1.0,1.0,56.137151981230026
11.476713206413695,-9.637475799973586,85.65543773007053,1.0,1.0,56.13715690012085
11.453261236243609,-9.368605237039326,85.68526292208732,1.0,1.0,56.13716178131637
11.429761146810474,-9.099734674105065,85.71423436902465,1.0,1.0,56.13716662501485
11.406212640728418,-8.830864111170804,85.74235293745427,1.0,1.0,56.137171431513636
11.382615417336892,-8.561993548236543,85.76961946501896,1.0,1.0,56.13717620070671
11.358969173101869,-8.293122985302276,85.79603476509851,1.0,1.0,56.13718093283663
11.335273601164182,-8.024252422368015,85.82159962384159,1.0,1.0,56.1371856281085
11.311528391561199,-7.755381859433754,85.84631480129038,1.0,1.0,56.13719028662586
11.287733231003775,-7.4865112964994935,85.87018103116587,1.0,1.0,56.13719490838286
11.26388780285762,-7.217640733565233,85.89319902121414,1.0,1.0,56.13719949367468
11.239991787317992,-6.948770170630972,85.9153694537607,1.0,1.0,56.13720404270964
11.216044860803429,-6.679899607696711,85.93669298484798,1.0,1.0,56.13720855546533
11.192046696736828,-6.411029044762451,85.95717024497941,1.0,1.0,56.137213032325306
11.167996964648168,-6.14215848182819,85.97680183922323,1.0,1.0,56.137217473292964
11.143895330722643,-5.873287918893929,85.99558834686482,1.0,1.0,56.137221878637625
11.119741457477616,-5.604417355959669,86.01353032225092,1.0,1.0,56.13722624847189
11.09553500360399,-5.335546793025408,86.03062829337362,1.0,1.0,56.13723058291912
11.071275624350168,-5.066676230091147,86.04688276422203,1.0,1.0,56.13723488233381
11.046962970939697,-4.7978056671568865,86.06229421270713,1.0,1.0,56.13723914676286
11.022596690842468,-4.528935104222626,86.07686309208223,1.0,1.0,56.13724337643193
10.99817642761273,-4.260064541288365,86.09058983063801,1.0,1.0,56.13724757160123
10.973701820897857,-3.9911939783541044,86.10347483120805,1.0,1.0,56.13725173247466
10.94917250614406,-3.7223234154198437,86.1155184715308,1.0,1.0,56.137255859154536
10.924588114964925,-3.453452852485583,86.12672110571633,1.0,1.0,56.13725995195463
10.899948274576651,-3.1845822895513223,86.13708306164628,1.0,1.0,56.13726401109808
10.87525260812233,-2.9157117266170616,86.1466046432965,1.0,1.0,56.13726803676866
10.850500734298226,-2.646841163682801,86.1552861297046,1.0,1.0,56.13727202925526
10.825692267759461,-2.37797060074854,86.16312777506386,1.0,1.0,56.13727598867231
10.80082681824418,-2.1091000378142795,86.17012980876869,1.0,1.0,56.1372799153905
10.775903991560972,-1.8402294748800188,86.17629243631637,1.0,1.0,56.13728380969624
10.750923388519633,-1.571358911945758,86.1816158382492,1.0,1.0,56.13728767169859
10.725884605285257,-1.3024883490114973,86.18610016957732,1.0,1.0,56.13729150173189
10.700787233760952,-1.0336177860772366,86.18974556304809,1.0,1.0,56.137295300130184
10.675630860497606,-0.7647472231429759,86.19255212459277,1.0,1.0,56.137299067029964
10.650415067413984,-0.49587666020871524,86.19451993640506,1.0,1.0,56.13730280284775
10.625139431441363,-0.22700609727445453,86.19564905738957,1.0,1.0,56.137306507784416
10.599803524589136,0.04186446565981328,86.19593951987551,1.0,1.0,56.13731018218361
10.574406913490401,0.310735028594074,86.19539133361359,1.0,1.0,56.13731382629648
10.548949159754502,0.5796055915283347,86.19400448319385,1.0,1.0,56.13731744056639
10.523429819539219,0.8484761544625954,86.19177892764638,1.0,1.0,56.13732102522581
10.49784844384862,1.117346717396856,86.18871460327028,1.0,1.0,56.13732458052477
10.472204577962305,1.3862172803311168,86.18481142085207,1.0,1.0,56.13732810686052
10.446497761657566,1.6550878432653775,86.18006926658688,1.0,1.0,56.13733160460635
10.420727529048138,1.9239584061996382,86.1744880037088,1.0,1.0,56.13733507416366
10.394893408657449,2.192828969133899,86.1680674691082,1.0,1.0,56.13733851580631
10.368994922576565,2.4616995320681596,86.16080747475125,1.0,1.0,56.13734192991449
10.343031587578013,2.7305700950024203,86.15270781049244,1.0,1.0,56.13734531688827
10.31700291398516,2.999440657936681,86.1437682395811,1.0,1.0,56.137348677104534
10.290908406033855,3.2683112208709417,86.13398849995703,1.0,1.0,56.13735201091248
10.264747561510298,3.5371817838052024,86.12336830774619,1.0,1.0,56.13735531884639
10.238519872036765,3.806052346739463,86.11190735259461,1.0,1.0,56.137358601214835
10.212224822526771,4.074922909673724,86.09960529852324,1.0,1.0,56.13736185855988
10.18586189129481,4.3437934726079845,86.08646178551142,1.0,1.0,56.13736509108842
10.159430549883279,4.612664035542245,86.07247642932259,1.0,1.0,56.13736829944746
10.132930263052494,4.881534598476506,86.05764881980159,1.0,1.0,56.13737148417043
10.106360488262936,5.150405161410767,86.04197852266668,1.0,1.0,56.13737464543748
10.079720676119557,5.419275724345027,86.02546507816066,1.0,1.0,56.13737778403082
10.053010269783512,5.688146287279288,86.00810800114819,1.0,1.0,56.13738090025948
10.026228705055617,5.957016850213549,85.98990678166665,1.0,1.0,56.13738399471029
9.999375410195146,6.2258874131478095,85.97086088452917,1.0,1.0,56.13738706783086
9.972449805721993,6.49475797608207,85.95096974837541,1.0,1.0,56.1373901202148
9.945451304262564,6.763628539016331,85.93023278789738,1.0,1.0,56.137393152468526
9.918379310682546,7.032499101950592,85.90864939133532,1.0,1.0,56.13739616514388
9.891233221453401,7.301369664884852,85.88621892089509,1.0,1.0,56.13739915865064
9.864012424805571,7.570240227819113,85.86294071466988,1.0,1.0,56.13740213374334
9.836716300552046,7.839110790753374,85.83881408212793,1.0,1.0,56.13740509096583
9.809344219821144,8.107981353687634,85.8138383106497,1.0,1.0,56.13740803094394
9.781895545018664,8.376851916621895,85.78801265856713,1.0,1.0,56.137410954324054
9.754369629664062,8.645722479556156,85.76133635879687,1.0,1.0,56.13741386177007
9.726765817715119,8.914593042490424,85.73380861902935,1.0,1.0,56.13741675395712
9.699083444248123,9.183463605424684,85.70542861986638,1.0,1.0,56.13741963151957
9.671321834839908,9.452334168358945,85.67619551509533,1.0,1.0,56.13742249521253
9.643480304773659,9.721204731293206,85.64610843180088,1.0,1.0,56.13742534573092
9.61555816017972,9.990075294227466,85.615166471871,1.0,1.0,56.13742818385924
9.587554696499891,10.258945857161727,85.58336870893774,1.0,1.0,56.13743101032118
9.559469199210843,10.527816420095988,85.55071418982325,1.0,1.0,56.137433825941955
9.531300943251486,10.796686983030249,85.51720193359333,1.0,1.0,56.137436631399815
9.50304919239107,11.06555754596451,85.48283093420383,1.0,1.0,56.137439427678935
9.474713200142851,11.33442810889877,85.44760015591162,1.0,1.0,56.13744221551637
9.44629220798581,11.60329867183303,85.41150853580731,1.0,1.0,56.137444995913626
9.417785446777716,11.872169234767291,85.37455498364262,1.0,1.0,56.13744776961323
9.389192135161446,12.141039797701552,85.33673838171435,1.0,1.0,56.13745053763634
9.360511479801438,12.409910360635813,85.29805758287519,1.0,1.0,56.13745330094459
9.331742675721513,12.678780923570073,85.25851141289382,1.0,1.0,56.13745606031172
9.302884904791457,12.947651486504334,85.21809866767519,1.0,1.0,56.13745881697709
9.273937336806435,13.216522049438595,85.17681811604648,1.0,1.0,56.13746157177483
9.244899128072248,13.485392612372856,85.13466849819936,1.0,1.0,56.13746432587614
9.215769422102845,13.754263175307116,85.0916485227743,1.0,1.0,56.13746708038631
9.186547348042422,14.023133738241377,85.047756871451,1.0,1.0,56.137469836308675
9.157232022024846,14.292004301175638,85.00299219576755,1.0,1.0,56.137472594955824
9.127822545542212,14.560874864109898,84.95735311584893,1.0,1.0,56.13747535718474
9.098318005500529,14.829745427044159,84.91083822613994,1.0,1.0,56.1374781244849
9.068717474138731,15.09861598997842,84.86344608758999,1.0,1.0,56.137480897998124
9.039020008510231,15.36748655291268,84.81517523054082,1.0,1.0,56.13748367907524
9.009224649845924,15.636357115846941,84.76602415646084,1.0,1.0,56.1374864688453
8.9793304238642,15.905227678781202,84.7159913351529,1.0,1.0,56.13748926887494
8.94933633998682,16.174098241715463,84.66507520755478,1.0,1.0,56.137492080410865
8.919241390440733,16.442968804649723,84.61327417885458,1.0,1.0,56.137494905072444
8.889044551080657,16.711839367583984,84.56058662550097,1.0,1.0,56.13749774421299
8.858744780029964,16.980709930518245,84.50701089145451,1.0,1.0,56.137500599198
8.828341017339145,17.249580493452513,84.45254529071349,1.0,1.0,56.13750347189993
8.797832185012723,17.518451056386766,84.39718809993163,1.0,1.0,56.137506363646686
8.767217186298561,17.787321619321034,84.34093756858168,1.0,1.0,56.13750927631975
8.736494905068545,18.056192182255288,84.28379190902794,1.0,1.0,56.137512211518235
8.705664205540755,18.325062745189555,84.22574930262394,1.0,1.0,56.13751517100043
8.674723931782582,18.59393330812381,84.16680789735581,1.0,1.0,56.13751815671946
8.643672907502918,18.862803871058077,84.10696580544345,1.0,1.0,56.13752117028251
8.612509934279313,19.13167443399233,84.04622110559251,1.0,1.0,56.137524213919285
8.581233793204028,19.400544996926598,83.98457184312295,1.0,1.0,56.137527289434175
8.54984324203557,19.66941555986085,83.92201602709032,1.0,1.0,56.1375303988691
8.518337016131253,19.93828612279512,83.85855163264632,1.0,1.0,56.1375335444781
8.486713827445072,20.207156685729373,83.79417659962131,1.0,1.0,56.137536728439585
8.454972363306492,20.47602724866364,83.72888882732087,1.0,1.0,56.137539952920974
8.42311128722736,20.744897811597895,83.66268618647396,1.0,1.0,56.137543220248006
8.391129236364844,21.013768374532162,83.59556650571308,1.0,1.0,56.137546532993184
8.35902482232431,21.282638937466416,83.52752757754146,1.0,1.0,56.13754989328796
8.326796630076105,21.551509500400684,83.45856715925588,1.0,1.0,56.13755330420558
8.294443216944737,21.82038006333495,83.38868296574975,1.0,1.0,56.1375567679374
8.261963111736167,22.089250626269205,83.31787268024544,1.0,1.0,56.137560287568434
8.229354814740852,22.358121189203473,83.24613394200124,1.0,1.0,56.13756386559231
8.196616796053528,22.626991752137727,83.17346435407508,1.0,1.0,56.137567505368274
8.163819046913247,22.895862315071994,83.09989555528215,1.0,1.0,56.1371336472591
8.130817932832654,23.164732878006248,83.02534734400714,1.0,1.0,56.137131934542225
8.09768234474968,23.433603440940516,82.94986055655973,1.0,1.0,56.137130085555725
8.064410608069428,23.70247400387477,82.8734327047579,1.0,1.0,56.13712818534158
8.031001030648309,23.971344566809037,82.79606118251372,1.0,1.0,56.13712623392962
7.99745188498003,24.24021512974329,82.71774334181798,1.0,1.0,56.1371242314058
7.963761407177345,24.50908569267756,82.63847649215647,1.0,1.0,56.137122177819876
7.929927795892004,24.777956255611812,82.5582578999856,1.0,1.0,56.13712007323681
7.895949211156895,25.04682681854608,82.47708478833495,1.0,1.0,56.13711791775794
7.861823773271914,25.315697381480334,82.39495433607978,1.0,1.0,56.137115711436834
7.827549561546451,25.5845679444146,82.31186367755582,1.0,1.0,56.137113454365284
7.793124613051753,25.853438507348855,82.22780990195508,1.0,1.0,56.13711114663547
7.758546921323619,26.122309070283123,82.14279005270059,1.0,1.0,56.1371087883373
7.723814434969995,26.391179633217376,82.05680112696159,1.0,1.0,56.13710637956691
7.68892505628027,26.660050196151644,81.96984007498413,1.0,1.0,56.13710392042128
7.653876639717843,26.928920759085898,81.88190379952775,1.0,1.0,56.137101411031814
7.618666990408531,27.197791322020166,81.79298915519,1.0,1.0,56.13709885147983
7.583293862521577,27.46666188495442,81.70309294781742,1.0,1.0,56.13709624189204
7.547754957583605,27.735532447888687,81.61221193389572,1.0,1.0,56.1370935824223
7.512047922771389,28.00440301082294,81.52034281977632,1.0,1.0,56.13709087318562
7.476170349066781,28.27327357375721,81.42748226108857,1.0,1.0,56.13708811431699
7.440119769361992,28.542144136691462,81.33362686201771,1.0,1.0,56.13708530599294
7.4038936564974875,28.81101469962573,81.23877317456143,1.0,1.0,56.137082448339974
7.367489421174873,29.079885262559984,81.14291769788642,1.0,1.0,56.13707954154371
7.330904409800918,29.34875582549425,81.04605687754393,1.0,1.0,56.137076585800415
7.294135902246945,29.617626388428505,80.94818710462783,1.0,1.0,56.13707358125723
7.257181109464473,29.886496951362773,80.84930471518213,1.0,1.0,56.13707052816137
7.220037171040463,30.155367514297026,80.74940598919808,1.0,1.0,56.13706742666572
7.18270115258359,30.424238077231294,80.64848715003423,1.0,1.0,56.13706427704754
7.145170043046433,30.693108640165562,80.54654436338869,1.0,1.0,56.13706107953245
7.107440751889778,30.961979203099816,80.44357373650118,1.0,1.0,56.137057834347864
7.069510106086516,31.230849766034083,80.33957131739474,1.0,1.0,56.1370545417877
7.031374847044233,31.499720328968337,80.23453309380376,1.0,1.0,56.13705120209932
6.99303162729486,31.768590891902605,80.12845499251014,1.0,1.0,56.13704781563699
6.954477007113917,32.03746145483686,80.0213328781326,1.0,1.0,56.137044382697255
6.915707450880293,32.306332017771126,79.91316255239653,1.0,1.0,56.13704090361686
6.876719323316523,32.57520258070538,79.80393975306565,1.0,1.0,56.13703737875562
6.837508885498429,32.84407314363965,79.69366015289025,1.0,1.0,56.137033808487594
6.798072290660529,33.1129437065739,79.58231935885001,1.0,1.0,56.13703019326996
6.758405579829932,33.38181426950817,79.46991291068902,1.0,1.0,56.13702653349158
6.718504677134407,33.65068483244242,79.35643628030991,1.0,1.0,56.13702282965971
6.678365384966664,33.91955539537669,79.24188487024989,1.0,1.0,56.13701908222232
6.637983378792711,34.188425958310944,79.1262540129274,1.0,1.0,56.13701529175425
6.597354201724049,34.45729652124521,79.00953896930179,1.0,1.0,56.1370114588198
6.55647325879482,34.726167084179465,78.89173492768225,1.0,1.0,56.13700758400544
6.515335810869016,34.99503764711373,78.77283700265586,1.0,1.0,56.13700366797627
6.473936968247313,35.26390821004799,78.65284023375688,1.0,1.0,56.13699971141611
6.4322716838741965,35.532778772982255,78.53173958426036,1.0,1.0,56.13699571509197
6.390334746159919,35.80164933591651,78.40952993989531,1.0,1.0,56.13699167979052
6.34812077137762,36.070519898850776,78.28620610742243,1.0,1.0,56.136987606358325
6.305624195584602,36.33939046178503,78.16176281343621,1.0,1.0,56.13698349571187
6.262839266058975,36.6082610247193,78.03619470297663,1.0,1.0,56.13697934888446
6.219760032244772,36.87713158765355,77.90949633783077,1.0,1.0,56.13697516686965
6.1763803360408245,37.14600215058782,77.78166219549504,1.0,1.0,56.1369709508507
6.132693801556907,37.41487271352207,77.65268666750346,1.0,1.0,56.13696670211747
6.088693824186653,37.68374327645634,77.52256405759404,1.0,1.0,56.136962421891646
6.044373558917927,37.952613839390594,77.39128858068847,1.0,1.0,56.136958111650145
5.999725907919715,38.22148440232486,77.25885436098773,1.0,1.0,56.136953772956495
5.954743507279055,38.490354965259115,77.12525543032386,1.0,1.0,56.136949407504055
5.909418712815702,38.75922552819338,76.99048572654823,1.0,1.0,56.136945017089396
5.863743584927498,39.02809609112765,76.85453909164875,1.0,1.0,56.13694060364413
5.817709872327611,39.296966654061904,76.7174092703023,1.0,1.0,56.13693616936826
5.771308994686691,39.56583721699617,76.5790899077099,1.0,1.0,56.13693171655472
5.724532023928443,39.834707779930426,76.43957454787596,1.0,1.0,56.13692724767402
5.677369664189932,40.103578342864694,76.29885663168054,1.0,1.0,56.13692276548124
5.6298122302336475,40.37244890579895,76.15692949518852,1.0,1.0,56.136918273043186
5.581849624266172,40.641319468733215,76.01378636703899,1.0,1.0,56.13691377354967
5.5334713108722084,40.91019003166747,75.86942036695135,1.0,1.0,56.13690927059967
5.484666290022749,41.17906059460174,75.72382450321906,1.0,1.0,56.13690476805015
5.435423067836834,41.44793115753599,75.57699167097898,1.0,1.0,56.1369002702517
5.385729625026909,41.71680172047026,75.4289146494321,1.0,1.0,56.13689578182396
5.335573382601732,41.98567228340451,75.27958610003601,1.0,1.0,56.13689130797815
5.2849411647168445,42.25454284633878,75.12899856396989,1.0,1.0,56.13688685441111
5.233819158238558,42.52341340927303,74.97714445947092,1.0,1.0,56.13688242725297
5.182192868762314,42.7922839722073,74.82401608010592,1.0,1.0,56.13687803355467
5.130047072603353,43.061154535141554,74.66960559159403,1.0,1.0,56.13687368098238
5.077365764403091,43.33002509807582,74.51390502914465,1.0,1.0,56.13686937787214
5.024132099731425,43.598895661010076,74.35690629554041,1.0,1.0,56.13686513375307
4.9703283322090765,43.86776622394434,74.1986011579686,1.0,1.0,56.13686095924589
4.915935744411956,44.1366367868786,74.03898124463423,1.0,1.0,56.13685686574097
4.860934571836068,44.405507349812865,73.87803804320828,1.0,1.0,56.1368528664551
4.8053039189860645,44.67437791274712,73.71576289738826,1.0,1.0,56.136848976185256
4.749021666702329,44.943248475681386,73.5521470029006,1.0,1.0,56.13684521104787
4.692064369401469,45.21211903861564,73.3871814067074,1.0,1.0,56.13684158985721
4.634407141017991,45.48098960154991,73.22085700132679,1.0,1.0,56.13683813318549
4.576023527980186,45.74986016448416,73.05316452436037,1.0,1.0,56.13683486500532
4.516885367412027,46.01873072741843,72.88409455285813,1.0,1.0,56.136831811806054
4.456962628482243,46.28760129035268,72.71363750166387,1.0,1.0,56.13682900408489
4.3962232341704786,46.55647185328695,72.54178362078655,1.0,1.0,56.13682647700728
4.334632860692819,46.825342416221204,72.36852298961294,1.0,1.0,56.13682427009175
4.272154710870167,47.09421297915547,72.19384551656479,1.0,1.0,56.13682242934957
4.208749257232914,47.36308354208974,72.01774093427335,1.0,1.0,56.13682100760645
4.144373949793366,47.63195410502399,71.84019879691999,1.0,1.0,56.13682006593994
4.078982882351989,47.90082466795826,71.66120847850993,1.0,1.0,56.136819675994005
4.012526409859282,48.169695230892515,71.48075916687264,1.0,1.0,56.13681992019265
3.9449507080141144,48.43856579382678,71.2988398661858,1.0,1.0,56.13682089667658
3.876197263493331,48.707436356761036,71.11543939070032,1.0,1.0,56.13682272024871
3.806202281771436,48.976306919695304,70.9305463645105,1.0,1.0,56.13682552657867
3.7348959951882,49.24517748262956,70.74414922408216,1.0,1.0,56.136829478923936
3.6622018495945707,49.514048045563825,70.55623621346645,1.0,1.0,56.13683477142962
3.5880355434184064,49.78291860849808,70.36679539004363,1.0,1.0,56.13684163875712
3.5123038844351786,50.05178917143235,70.17581462891962,1.0,1.0,56.13685036673546
3.434903419960679,50.3206597343666,69.98328162646877,1.0,1.0,56.13686130408921
3.3557187840056875,50.58953029730087,69.78918391780347,1.0,1.0,56.136874882857114
3.2746206850650763,50.85840086023512,69.59350888322294,1.0,1.0,56.13689163803041
3.1914634365519885,51.12727142316939,69.39624378446955,1.0,1.0,56.13691224441701
3.1060818937001664,51.39614198610364,69.19737579246096,1.0,1.0,56.136937557284114
3.0182876155803444,51.66501254903791,68.99689204789331,1.0,1.0,56.1369686772785
2.927863995525114,51.933883111972165,68.79477973149598,1.0,1.0,56.13700703384064
2.834560005682686,52.20275367490643,68.59102619027358,1.0,1.0,56.13705451545434
2.7380820348768093,52.471624237840686,68.3856191002025,1.0,1.0,56.13711364945375
2.6380830693611275,52.740494800774954,68.17854674864397,1.0,1.0,56.137187886431725
2.53396256005072,53.00936536370921,67.9692323823123,1.0,1.0,56.136616392873144
2.425538333590849,53.278235926643475,67.75867579575738,1.0,1.0,56.136616847080006
2.3120360223794454,53.54710648957773,67.54638938314731,1.0,1.0,56.136620397039266
2.192668005734653,53.815977052512,67.33235709180705,1.0,1.0,56.136629565383856
2.0664193563496,54.08484761544625,67.1165608662348,1.0,1.0,56.136648066795274
1.9319443356953028,54.35371817838052,66.8989814480191,1.0,1.0,56.13668283083512
1.7873930756936967,54.62258874131477,66.67959768917368,1.0,1.0,56.13674768320902
1.6301015059120458,54.89145930424904,66.45838520193291,1.0,1.0,56.13687264247861
1.4559858628242948,55.16032986718329,66.23531358653631,1.0,1.0,56.137130437899785
1.2574390644998454,55.42920043011756,66.01012633142082,1.0,1.0,56.13654852654657
1.0214662857746453,55.698070993051815,65.78231085282424,1.0,1.0,56.136757699345615
0.7088182019131481,55.96694155598608,65.54906072597005,1.0,1.0,56.135957070157744
