EIL2,delta,Energy,Nx,Ny,dtheta0
1.0,0.1492140350877193,12.353839167198359,-85.34928031337404,-16.664901554786457,-7.0891286898830845
1.0,0.15347443609022554,12.716593715013282,-85.47957216939794,-16.996073605598607,-7.193802211211075
1.0,0.1577348370927318,13.079900385611785,-85.609658478724,-17.327562052868682,-7.297198034451927
1.0,0.16199523809523808,13.443758271695172,-85.73952103049291,-17.65949746850733,-7.399368849295141
1.0,0.16625563909774435,13.808166384916719,-85.86914101657653,-17.99200456713281,-7.500363790900957
1.0,0.17051604010025062,14.173123653700515,-85.9984990116695,-18.325202813307516,-7.600228754185346
1.0,0.1747764411027569,14.538628920820132,-86.12757495231158,-18.65920696192533,-7.699006672703606
1.0,0.17903684210526313,14.90468094090271,-86.25634811536217,-18.994127540684225,-7.796737766906853
1.0,0.1832972431077694,15.271278377751848,-86.3847970955359,-19.330071282438038,-7.893459765706737
1.0,0.18755764411027567,15.638419801578717,-86.51289978235229,-19.667141513810023,-7.9892081047935735
1.0,0.19181804511278194,16.006103686082735,-86.64063333593359,-20.005438505689984,-8.084016104551678
1.0,0.1960784461152882,16.37432840543039,-86.76797416209537,-20.345059790321688,-8.177915130071819
1.0,0.20033884711779448,16.74309223108271,-86.89489788656824,-20.686100449038616,-8.27093473537926
1.0,0.20459924812030073,17.112393328519545,-87.0213793279216,-21.028653374177452,-8.363102793709006
1.0,0.208859649122807,17.48222975381543,-87.14739246988576,-21.372809508186833,-8.454445615408693
1.0,0.21312005012531327,17.85259945009668,-87.2729104322403,-21.718658062597193,-8.544988054857045
1.0,0.21738045112781954,18.22350024386988,-87.39790544083448,-22.066286719019217,-8.63475360757875
1.0,0.2216408521303258,18.594929841201715,-87.52234879633768,-22.415781814357697,-8.723764498611176
1.0,0.22590125313283207,18.96688582375121,-87.64621084173305,-22.76722851188121,-8.812041763031752
1.0,0.23016165413533834,19.339365644683124,-87.76946092872436,-23.120710959566434,-8.89960531944119
1.0,0.2344220551378446,19.71236662440365,-87.89206738257303,-23.47631243736346,-8.986474037122393
1.0,0.23868245614035086,20.085885946153457,-88.01399746580786,-23.834115494257624,-9.07266579748092
1.0,0.24294285714285713,20.45992065144556,-88.13521734024177,-24.19420207638894,-9.158197550326694
1.0,0.2472032581453634,20.83446763532168,-88.25569202766667,-24.556653647108924,-9.243085365473771
1.0,0.25146365914786967,21.20952364144423,-88.3753853689323,-24.921551299715862,-9.32734448009123
1.0,0.2557240601503759,21.585085257016036,-88.494259981285,-25.288975863744106,-9.410989342200422
1.0,0.2599844611528822,21.961148907501645,-88.61227721409715,-25.659008005394874,-9.494033650637498
1.0,0.26424486215538845,22.337710851160466,-88.72939710274667,-26.031728322684987,-9.576490391800135
1.0,0.26850526315789475,22.71476717337969,-88.84557832059784,-26.40721743585605,-9.658371873456879
1.0,0.272765664160401,23.092313780799433,-88.96077812902286,-26.78555607361484,-9.73968975582657
1.0,0.27702606516290723,23.470346395221945,-89.07495232541343,-27.166825155342003,-9.82045508020207
1.0,0.28128646616541353,23.84886054728479,-89.18805518893042,-27.551105870084076,-9.90067829525617
1.0,0.28554686716791977,24.227851569912985,-89.3000394241404,-27.938479752247517,-9.980369281241888
1.0,0.28980726817042607,24.607314591518715,-89.41085610212316,-28.329028754634784,-10.059537372230793
1.0,0.2940676691729323,24.987244528944256,-89.52045459921857,-28.722835318905588,-10.138191376530516
1.0,0.2983280701754386,25.367636080145825,-89.62878253316124,-29.11998244373806,-10.21633959541031
1.0,0.30258847117794485,25.748483716593366,-89.73578569646494,-29.520553751122304,-10.293989840247802
1.0,0.3068488721804511,26.12978167538989,-89.8414079870067,-29.92463355060752,-10.371149448202535
1.0,0.3111092731829574,26.511523951081077,-89.94559133557514,-30.332306902150147,-10.44782529650632
1.0,0.31536967418546363,26.893704287156236,-90.04827563032723,-30.743659677372047,-10.524023815449143
1.0,0.31963007518796993,27.276316167226117,-90.14939863800178,-31.15877861951836,-10.599751000148544
1.0,0.3238904761904762,27.659352805848755,-90.24889592156735,-31.57775140235623,-10.675012421146231
1.0,0.3281508771929824,28.042807139012023,-90.34670075443304,-32.00066668789766,-10.749813233922657
1.0,0.3324112781954887,28.426671814231263,-90.44274403072995,-32.42761418333029,-10.82415818734612
1.0,0.33667167919799496,28.810939180270566,-90.53695417164039,-32.85868469708972,-10.89805163114284
1.0,0.34093208020050125,29.195601276448944,-90.62925702768534,-33.293970194100424,-10.971497522395339
1.0,0.3451924812030075,29.580649821533505,-90.71957577642917,-33.73356385055458,-11.044499431125908
1.0,0.3494528822055138,29.966076202173873,-90.80783081571796,-34.1775601079349,-11.117060544989343
1.0,0.35371328320802004,30.351871460898007,-90.89393965205187,-34.626054726606164,-11.189183673111545
1.0,0.3579736842105263,30.738026283604817,-90.97781678380481,-35.079144838943,-11.260871249085733
1.0,0.3622340852130326,31.124530986553367,-91.05937357921964,-35.53692900192194,-11.332125333139782
1.0,0.3664944862155388,31.511375502842263,-91.13851814867438,-35.99950724940324,-11.402947613532351
1.0,0.3707548872180451,31.898549368307634,-91.21515521107588,-36.466981144040716,-11.473339407126067
1.0,0.37501528822055136,32.286041706869,-91.2891859540363,-36.939453828712,-11.543301659198283
1.0,0.37927568922305765,32.67384121525073,-91.3605078875264,-37.41703007761648,-11.612834942473452
1.0,0.3835360902255639,33.06193614708723,-91.42901469056548,-37.89981634705201,-11.681939455380123
1.0,0.38779649122807014,33.45031429634805,-91.49459605072552,-38.387920825710395,-11.750615019546057
1.0,0.39205689223057644,33.838962980076616,-91.55713749592881,-38.88145348457768,-11.818861076497711
1.0,0.3963172932330827,34.227869020400604,-91.61652021824514,-39.38052612629369,-11.886676683591787
1.0,0.400577694235589,34.61701872578264,-91.67262088920116,-39.88525243403271,-11.954060509147107
1.0,0.4048380952380952,35.00639787146082,-91.72531146609867,-40.395748019714375,-12.021010826772793
1.0,0.40909849624060146,35.395991679060515,-91.7744589889025,-40.91213047163003,-12.087525508873577
1.0,0.41335889724310776,35.78578479532838,-91.81992536728477,-41.43451940108592,-12.153602019318322
1.0,0.417619298245614,36.1757612699303,-91.86156715694132,-41.963036488406104,-12.219237405229485
1.0,0.4218796992481203,36.565904532300294,-91.89923532513481,-42.49780552754241,-12.284428287907385
1.0,0.42614010025062654,36.95619736745822,-91.93277500431063,-43.038952469783986,-12.34917085282261
1.0,0.43040050125313284,37.34662189076774,-91.9620252333296,-43.58660546605467,-12.413460838654544
1.0,0.4346609022556391,37.73715296868626,-91.98677739102651,-44.14090951963575,-12.477290980720742
1.0,0.4389213032581453,38.127784072593265,-92.00693883078192,-44.7019683430761,-12.540661069861793
1.0,0.4431817042606516,38.51848891419601,-92.02228853252224,-45.2699312620178,-12.60356298677435
1.0,0.44744210526315786,38.90924665391604,-92.03263829992946,-45.84493561120459,-12.665990552833703
1.0,0.45170250626566416,39.30003563830169,-92.03779233871711,-46.42712110716315,-12.727937072175875
1.0,0.4559629072681704,39.6908333671499,-92.0375469077046,-47.01662987690076,-12.789395314135433
1.0,0.4602233082706767,40.08161645911706,-92.03168995168129,-47.61360648316941,-12.850357494389938
1.0,0.46448370927318294,40.472360615740186,-92.0200007149993,-48.218197945849724,-12.910815254742623
1.0,0.4687441102756892,40.86304058378488,-92.0022493347682,-48.83055375895782,-12.970759641468904
1.0,0.4730045112781955,41.253630115831875,-91.97819641245324,-49.450825902719465,-13.03018108214589
1.0,0.4772649122807017,41.644101929008315,-91.94759256260103,-50.07916885009739,-13.08906936087796
1.0,0.481525313283208,42.03442766176533,-91.91017793733685,-50.71573956708688,-13.147413591822925
1.0,0.48578571428571427,42.42457782859649,-91.86568172519053,-51.3606975060201,-13.205202190917499
1.0,0.49004611528822056,42.81452177258631,-91.81382162271508,-52.014204591036375,-13.262422845690446
1.0,0.4943065162907268,43.20422761567097,-91.7543032772652,-52.67642519478021,-13.31906248304358
1.0,0.49856691729323305,43.5936622064865,-91.68681969919548,-53.34752610529251,-13.375107234871777
1.0,0.5028273182957393,43.9828044088559,-91.61112070902401,-54.027659137992764,-13.430547284759951
1.0,0.5070877192982456,44.3715922460816,-91.52673459468296,-54.7170305118642,-13.485357503585389
1.0,0.5113481203007518,44.76000119969175,-91.43338020014548,-55.41579658552066,-13.539526092941536
1.0,0.5156085213032582,45.14799245343955,-91.33069343714668,-56.12413325113429,-13.59303561357902
1.0,0.5198689223057644,45.53552561463779,-91.21829411347751,-56.842218451590554,-13.645867621184486
1.0,0.5241293233082707,45.9225586458282,-91.09578511894074,-57.570232066949444,-13.69800261611021
1.0,0.5283897243107769,46.30904779157773,-90.96275156447909,-58.30835577236257,-13.749419989232278
1.0,0.5326501253132832,46.69494750150733,-90.81875987211691,-59.056772872597875,-13.800097964120235
1.0,0.5369105263157895,47.08021034943742,-90.6633568130385,-59.81566811022411,-13.850013535341947
1.0,0.5411709273182957,47.46478694833213,-90.49606848977392,-60.585227445254084,-13.899142402491535
1.0,0.545431328320802,47.848625860850966,-90.3163992599497,-61.36563780196685,-13.947458899742
1.0,0.5496917293233082,48.23167350525343,-90.12383059768536,-62.15708678002057,-13.99493592050932
1.0,0.5539521303258145,48.61387405639605,-89.91781988822923,-62.95976232578027,-14.041544836917438
1.0,0.5582125313283208,48.99516934145335,-89.69779915299253,-63.77385235879694,-14.087255413630743
1.0,0.5624729323308271,49.37549873023444,-89.46317369921631,-64.59954434922338,-14.132035715646975
1.0,0.5667333333333333,49.754799019560515,-89.21332069118183,-65.43702483989486,-14.175852009570605
1.0,0.5709937343358396,50.13300431154727,-88.94758763689671,-66.28647890758174,-14.21866865787137
1.0,0.5752541353383458,50.51004588529328,-88.66529078636148,-67.148089555658,-14.260448005556668
1.0,0.5795145363408521,50.88585206171229,-88.36571343522843,-68.02203703153849,-14.30115025868775
1.0,0.5837749373433584,51.260348060992094,-88.04810412874146,-68.90849805949169,-14.34073335407614
1.0,0.5880353383458646,51.6334558523432,-87.71167476034233,-69.8076449795905,-14.379152819426029
1.0,0.5922957393483709,52.0050939955217,-87.35559855868877,-70.7196447822568,-14.416361623185953
1.0,0.5965561403508772,52.37517747370343,-86.97900795702427,-71.64465802620246,-14.452310013275278
1.0,0.6008165413533835,52.74361751715765,-86.58099233813938,-72.58283762713626,-14.486945343707001
1.0,0.6050769423558897,53.110321417213505,-86.16059564916118,-73.53432750140286,-14.52021188821641
1.0,0.609337343358396,53.47519232999971,-85.71681387905663,-74.49926104891817,-14.552050639695922
1.0,0.6135977443609022,53.83812906929289,-85.24859239222313,-75.4777594564152,-14.58239909439251
1.0,0.6178581453634086,54.19902588792632,-84.754823111948,-76.46992980026211,-14.611191019388862
1.0,0.6221185463659148,54.55777224715691,-84.23434154732308,-77.47586292582383,-14.63835620226057
1.0,0.626378947368421,54.91425257319418,-83.68592365742914,-78.49563107748948,-14.663820181073056
1.0,0.6306393483709273,55.268346000407604,-83.10828254792106,-79.5292852499443,-14.687503953294682
1.0,0.6348997493734335,55.61992610032395,-82.50006499524434,-80.5768522285543,-14.70932366182669
1.0,0.6391601503759399,55.96886059581842,-81.85984779476873,-81.6383312821455,-14.729190256039596
1.0,0.6434205513784461,56.31501105972998,-81.18613393145415,-82.7136904678254,-14.747009125946114
1.0,0.6476809523809524,56.65823259721131,-80.47734857304444,-83.80286250144067,-14.762679707120293
1.0,0.6519413533834586,56.998373510997055,-79.73183488825529,-84.90574014316478,-14.776095053953687
1.0,0.6562017543859648,57.335274949056455,-78.94784969635325,-86.02217104094562,-14.787141378645444
1.0,0.6604621553884712,57.66877053380693,-78.12355895874728,-87.15195196694619,-14.79569755314773
1.0,0.6647225563909774,57.998606347720916,-77.25672150593964,-88.29465950018663,-14.801603860657675
1.0,0.6689829573934837,58.32475436541637,-76.34592025635395,-89.45027336836857,-14.804782475243664
1.0,0.6732433583959899,58.64694791164057,-75.38871936739997,-90.61825173139808,-14.80505780175208
1.0,0.6775037593984963,58.96498638392667,-74.3828739955041,-91.79811516059645,-14.80227351665109
1.0,0.6817641604010025,59.278659504942034,-73.3260243998915,-92.98929259603901,-14.796262801351526
1.0,0.6860245614035088,59.58774683294822,-72.21569113982761,-94.19111011536307,-14.786847555013313
1.0,0.690284962406015,59.892017252923836,-71.04927045010245,-95.40277838830686,-14.773837547375308
1.0,0.6945453634085212,60.19122844939265,-69.82402991465437,-96.62337866854695,-14.757029508533876
1.0,0.6988057644110276,60.48512636257121,-68.53710459039398,-97.85184716060706,-14.736206153058378
1.0,0.7030661654135338,60.77344463017377,-67.18549377296733,-99.08695758583913,-14.711135136531754
1.0,0.7073265664160401,61.05590401811134,-65.76605864525116,-100.32730175833463,-14.68156794370515
1.0,0.7115869674185463,61.33221184445808,-64.2755211096101,-101.57126797012222,-14.647238708993763
1.0,0.7158473684210526,61.602227019212805,-62.710825571904266,-102.81765381054967,-14.607923549014828
1.0,0.7201077694235589,61.865135569524035,-61.06731338586165,-104.06248062782751,-14.563137036298329
1.0,0.7243681704260652,62.121085341077396,-59.3424457263529,-105.30520699453236,-14.512733433783144
1.0,0.7286285714285714,62.36957115095031,-57.53199227921493,-106.54257699242143,-14.456305661058254
1.0,0.7328889724310776,62.61022052976346,-55.632054399063016,-107.771521425363,-14.393480915298412
1.0,0.7371493734335839,62.84264862164568,-53.638620662698074,-108.98860482647979,-14.323861533621034
1.0,0.7414097744360902,63.06645366864986,-51.5476112295497,-110.18995885780667,-14.247023157960447
1.0,0.7456701754385965,63.28121680126349,-49.35491040220711,-111.37123689991445,-14.162513570972415
1.0,0.7499305764411027,63.48650198594804,-47.056409298060814,-112.52756577050997,-14.069851753360417
1.0,0.754190977443609,63.68185617624704,-44.64806094574428,-113.65349516632044,-13.968527278477366
1.0,0.7584513784461153,63.86681478675692,-42.12584027305899,-114.74298045168526,-13.857997030080924
1.0,0.7627117794486216,64.04088206274771,-39.48625334896936,-115.78919070172338,-13.737697388596091
1.0,0.7669721804511278,64.20356285869642,-36.72584470299897,-116.78467115895651,-13.60702968279847
1.0,0.771232581453634,64.35434160155005,-33.84190135312469,-117.72114010970623,-13.465380600241321
1.0,0.7754929824561403,64.49270107599256,-30.83162195422477,-118.58958332829206,-13.312086039170884
1.0,0.7797533834586466,64.61810269256677,-27.694132015298884,-119.38005215949292,-13.146514512291233
1.0,0.7840137844611529,64.7300116136157,-24.42920505968442,-120.08187028962817,-12.968014359338484
1.0,0.7882741854636591,64.82789862770781,-21.037338351313007,-120.68354798968119,-12.775911249617051
1.0,0.7925345864661654,64.91123452019845,-17.52151391880303,-121.17291464533834,-12.569594422981002
1.0,0.7967949874686716,64.97950838343002,-13.88653539287227,-121.53726868506847,-12.348491103059926
1.0,0.801055388471178,65.03223414041526,-10.139684494465035,-121.76360624928815,-12.112106671763865
1.0,0.8053157894736842,65.06896161622184,-6.291141449951382,-121.83895069270788,-11.86005996341522
1.0,0.8095761904761904,65.08928936647429,-2.3544117530065796,-121.75079192529152,-11.592124805380502
1.0,0.8138365914786967,65.09287909741067,1.653334723227764,-121.48765582109404,-11.308278050329731
1.0,0.8180969924812029,65.0794713300998,5.711003544400648,-121.03978580026188,-11.008750533071336
1.0,0.8223573934837093,65.0488566234379,9.794057695353116,-120.3993686216926,-10.69401655989186
1.0,0.8266177944862155,65.00106171543985,13.872491534887594,-119.56351025655928,-10.365083246316836
1.0,0.8308781954887218,64.93612479982929,17.914796925626202,-118.53195648236739,-10.023163708646443
1.0,0.835138596491228,64.85433548314577,21.886416810427743,-117.31044540150977,-9.669982337305361
1.0,0.8393989974937344,64.7559046549928,25.75260700483244,-115.90764213187698,-9.307441762052928
1.0,0.8436593984962406,64.64140162941867,29.478364082481026,-114.33955769910277,-8.937957613063364
1.0,0.8479197994987469,64.51146919776434,33.031496138793536,-112.62619081098289,-8.564106840115326
1.0,0.8521802005012531,64.36687761612612,36.38396798381574,-110.79131916981018,-8.188575292940724
1.0,0.8564406015037593,64.2085049633503,39.51334244519211,-108.86120797547161,-7.81402476826516
1.0,0.8607010025062657,64.03731558675251,42.403634016910026,-106.86318608110123,-7.442969202813054
1.0,0.8649614035087719,63.854320869133495,45.04581258086685,-104.82393025486223,-7.077639533851998
1.0,0.8692218045112782,63.660563025675636,47.43723517520093,-102.7684909603808,-6.7199389004478824
1.0,0.8734822055137844,63.457097253053284,49.58109819512335,-100.71927496735707,-6.371390265559856
1.0,0.8777426065162907,63.24494540280196,51.485397861998294,-98.69522766773427,-6.0331106420949565
1.0,0.882003007518797,63.0250946829738,53.161695263026104,-96.71180926524762,-5.705851315439551
1.0,0.8862634085213033,62.79848063268216,54.62397037393718,-94.78102338648382,-5.390035268468322
1.0,0.8905238095238095,62.56545507943888,55.88599491932484,-92.90887407910859,-5.085599678413598
1.0,0.8947842105263157,62.32840201929765,56.9686552437411,-91.10982068251562,-4.793095537388552
1.0,0.8990446115288221,62.08648802182806,57.88291308661871,-89.3791174737839,-4.511651451136423
1.0,0.9033050125313283,61.84091601792063,58.64577357586525,-87.72137957515355,-4.241108849375841
1.0,0.9075654135338346,61.5923074431814,59.27181126076723,-86.13692804042685,-3.9810156614390735
1.0,0.9118258145363408,61.34121693574805,59.77451427301275,-84.62503608185921,-3.730875382926203
1.0,0.9160862155388471,61.08814234119444,60.16639054072553,-83.18381974714453,-3.4901345604565788
1.0,0.9203466165413534,60.83353852899333,60.458694869372444,-81.81132145123841,-3.258274279405567
1.0,0.9246070175438597,60.5778135840263,60.66171772079328,-80.50489608718307,-3.0347531069313716
1.0,0.9288674185463659,60.32132375129108,60.78465254694868,-79.26161972814872,-2.819042283187282
1.0,0.9331278195488721,60.06439912797846,60.83577709183719,-78.07858611931252,-2.6106427162543535
1.0,0.9373882205513784,59.80733292706523,60.822487014483215,-76.9527994994551,-2.409075611027519
1.0,0.9416486215538847,59.55038405595836,60.75135489863153,-75.88127932464643,-2.2138886234240953
1.0,0.945909022556391,59.293797921705895,60.62832907468629,-74.86114338226118,-2.0246562090466096
1.0,0.9501694235588972,59.03778682088948,60.45865798178529,-73.88957326926295,-1.8409792423739206
1.0,0.9544298245614035,58.78252985609382,60.24693388090566,-72.96387284773454,-1.662488243175758
1.0,0.9586902255639097,58.528211673803156,59.9974107174189,-72.08148996583326,-1.488835045753365
1.0,0.9629506265664161,58.274987174850786,59.71380511129988,-71.23999235986466,-1.3196975942505405
1.0,0.9672110275689223,58.02298937848733,59.399387677609674,-70.43709227653322,-1.1547789772766037
1.0,0.9714714285714285,57.77234881100209,59.057149022085284,-69.67063217536992,-0.9938008405186142
1.0,0.9757318295739348,57.52318017658266,58.689740257938524,-68.93858603472088,-0.8365057231102668
1.0,0.9799922305764411,57.275584516065685,58.299514610164074,-68.23905848767018,-0.682655673951249
1.0,0.9842526315789474,57.0296618795691,57.88863651181297,-67.57026024624993,-0.5320268912023175
1.0,0.9885130325814536,56.78549730413298,57.45900797039492,-66.93052452244828,-0.38441348596322683
1.0,0.9927734335839599,56.54316328661757,57.01230413727041,-66.31830284874161,-0.2396259466279237
1.0,0.9970338345864661,56.30273094682107,56.55006559204968,-65.73213642460553,-0.09748619480972283
1.0,1.0012942355889725,56.064271540184244,56.07371506694119,-65.17065017871666,0.042173961778363064
1.0,1.0055546365914787,55.82783697251802,55.58445460481775,-64.63258107215474,0.17950306595875157
1.0,1.009815037593985,55.593483166090095,55.08341784632696,-64.11673268914444,0.3146564504893079
1.0,1.0140754385964912,55.36125916111638,54.571614249325265,-63.62198934817837,0.4477542381942214
1.0,1.0183358395989974,55.131209846795485,54.04995433343376,-63.14730684426612,0.5789301346525839
1.0,1.0225962406015037,54.903374687298644,53.51924988070642,-62.691711043830736,0.7082984932330582
1.0,1.02685664160401,54.67774783585235,52.98000704082973,-62.25453051271438,0.8359448876644494
1.0,1.0311170426065164,54.45445917175796,52.433415186934326,-61.83439454306532,0.9620238859122174
1.0,1.0353774436090226,54.23353205369034,51.880029152780146,-61.430535003647414,1.0866276439020623
1.0,1.0396378446115289,54.01491041974927,51.31993312281826,-61.04266414625249,1.209799818051358
1.0,1.043898245614035,53.79866697474449,50.75386846448667,-60.66983063463551,1.3316500883227393
1.0,1.0481586466165413,53.584824128297626,50.18226737508806,-60.31137296302691,1.4522575513602631
1.0,1.0524190476190476,53.37340657417947,49.6055402851013,-59.9666627830466,1.5716981571913564
1.0,1.0566794486215538,53.164435943565394,49.02405097545654,-59.635111314519555,1.6900430746887198
1.0,1.06093984962406,52.95793123081202,48.43812143067392,-59.31616647592167,1.8073591326173162
1.0,1.0652002506265663,52.75388592474652,47.8479147030342,-59.009465027631556,1.9236949233688
1.0,1.0694606516290726,52.552373045021554,47.25398733215586,-58.7141851681076,2.039142419867005
1.0,1.073721052631579,52.35337989741523,46.65642475161399,-58.430033707596635,2.153742075145425
1.0,1.0779814536340853,52.1569219441832,46.0554406316455,-58.156573552034516,2.267547961349368
1.0,1.0822418546365915,51.96303696535757,45.45134710881668,-57.89325461691168,2.380624673369076
1.0,1.0865022556390977,51.77169121007372,44.84406589034206,-57.639968221429974,2.492993976870182
1.0,1.090762656641604,51.58292219947925,44.233875454956156,-57.396202651667565,2.604716247198833
1.0,1.0950230576441102,51.39672249123105,43.62080455127276,-57.161731154383055,2.715824282986588
1.0,1.0992834586466165,51.21316290224759,43.005279284308116,-56.93586231727083,2.826394665925255
1.0,1.1035438596491227,51.032179562411976,42.38700497673574,-56.718756863592574,2.936423471522565
1.0,1.107804260651629,50.85383785972459,41.76635645717519,-56.509774299748386,3.045981617217884
1.0,1.1120646616541354,50.6781459699652,41.14339719325133,-56.30864790758953,3.1551047879691376
1.0,1.1163250626566417,50.50506732958581,40.51793803081985,-56.11542168646307,3.2638001709017708
1.0,1.120585463659148,50.334658924318255,39.89028296457293,-55.929536539076295,3.372130115126974
1.0,1.1248458646616541,50.16692922235157,39.26046637580207,-55.75076527119889,3.4801264918837513
1.0,1.1291062656641604,50.00184528460269,38.628289452159954,-55.57915928277541,3.5877951100941208
1.0,1.1333666666666666,49.839459328329184,37.99400550126706,-55.41422781462483,3.695192000638912
1.0,1.1376270676691729,49.679766639110326,37.35755194244424,-55.25586006473965,3.8023378765399594
1.0,1.1418874686716791,49.5227766501277,36.71893501095749,-55.10386325715772,3.909261006155891
1.0,1.1461478696741854,49.36850949448995,36.0782150042521,-54.95797687432388,4.01599562088522
1.0,1.1504082706766916,49.216942449853235,35.43519886513494,-54.81825929915062,4.122547502132194
1.0,1.154668671679198,49.068117127939445,34.790056172616765,-54.684313027907045,4.228962987937464
1.0,1.1589290726817043,48.92203235529268,34.1427039362262,-54.556058464950816,4.335260087436308
1.0,1.1631894736842106,48.77869776166601,33.493114626384816,-54.43334640574739,4.441462998625812
1.0,1.1674498746867168,48.63813162272182,32.84130679598624,-54.31596903658434,4.547601104326477
1.0,1.171710275689223,48.500318272932994,32.187086083114316,-54.20398952507539,4.653679836696638
1.0,1.1759706766917293,48.365293341498194,31.53056389244927,-54.09708177204896,4.7597390804952076
1.0,1.1802310776942355,48.23305857130759,30.871639184269252,-53.99518995074534,4.865794859375568
1.0,1.1844914786967418,48.10362443304704,30.210257822722728,-53.898198296077375,4.9718685483424965
1.0,1.188751879699248,47.97700163298624,29.546360926776178,-53.80599677984962,5.077981078743689
1.0,1.1930122807017545,47.853201131303024,28.879885003758876,-53.718480847392115,5.184152972625561
1.0,1.1972726817042607,47.73223416164837,28.210762072784483,-53.6355511655161,5.29040437615725
1.0,1.201533082706767,47.6141122501928,27.538919771779156,-53.55711338603948,5.396755091394836
1.0,1.2057934837092732,47.498847234270194,26.864281448866254,-53.483077924283755,5.5032246066042525
1.0,1.2100538847117794,47.38645128061821,26.186766239040367,-53.413359751478666,5.609832125194778
1.0,1.2143142857142857,47.276936903319076,25.506289127178146,-53.34787820009021,5.716596593391853
1.0,1.218574686716792,47.17031698148864,24.822760997861504,-53.28655678132427,5.823536726740732
1.0,1.2228350877192982,47.06660477676946,24.13608867294681,-53.229323014010426,5.930671035494348
1.0,1.2270954887218044,46.96581395066512,23.446174937310808,-53.1761082641618,6.038017849237338
1.0,1.2313558897243106,46.86795858179362,22.752918553263704,-53.126847594660504,6.145595340252075
1.0,1.2356162907268171,46.77305318308138,22.0562142643409,-53.08147962418048,6.253421546453887
1.0,1.2398766917293234,46.68111271895033,21.355952788512884,-53.03994639522125,6.361514393399674
1.0,1.2441370927318296,46.59215262255454,20.65202080139366,-53.002193250324005,6.469891715543896
